"","freq","treat","site","year","plot","cover","guild","sumcov","relcov","datacol","species.name"
"12542","CL3","RE","UCSC",2003,"1",1,"EAF",144,0.00694444444444444,"pt_intercept","Lysimachia arvensis"
"12543","CL3","RE","UCSC",2003,"2",1,"EAF",135,0.00740740740740741,"pt_intercept","Lysimachia arvensis"
"12544","CL3","SD","UCSC",2003,"1",1,"EAF",131,0.00763358778625954,"pt_intercept","Lysimachia arvensis"
"12545","Control","none","UCSC",2003,"2",3,"EAF",156,0.0192307692307692,"pt_intercept","Lysimachia arvensis"
"12546","Control","none","UCSC",2003,"3",1,"EAF",135,0.00740740740740741,"pt_intercept","Lysimachia arvensis"
"12547","CL2","SD","UCSC",2003,"1",1,"EAG",181,0.00552486187845304,"pt_intercept","Avena barbata"
"12548","Control","none","UCSC",2003,"2",1,"EAG",156,0.00641025641025641,"pt_intercept","Avena barbata"
"12549","CL1","LL","UCSC",2003,"1",31,"EAG",118,0.26271186440678,"pt_intercept","Brachypodium distachyon"
"12550","CL1","LL","UCSC",2003,"2",29,"EAG",140,0.207142857142857,"pt_intercept","Brachypodium distachyon"
"12551","CL1","LL","UCSC",2003,"3",65,"EAG",160,0.40625,"pt_intercept","Brachypodium distachyon"
"12552","CL1","RE","UCSC",2003,"1",21,"EAG",140,0.15,"pt_intercept","Brachypodium distachyon"
"12553","CL1","RE","UCSC",2003,"2",49,"EAG",121,0.40495867768595,"pt_intercept","Brachypodium distachyon"
"12554","CL1","RE","UCSC",2003,"3",43,"EAG",146,0.294520547945205,"pt_intercept","Brachypodium distachyon"
"12555","CL1","SD","UCSC",2003,"1",23,"EAG",108,0.212962962962963,"pt_intercept","Brachypodium distachyon"
"12556","CL1","SD","UCSC",2003,"2",15,"EAG",112,0.133928571428571,"pt_intercept","Brachypodium distachyon"
"12557","CL1","SD","UCSC",2003,"3",39,"EAG",177,0.220338983050847,"pt_intercept","Brachypodium distachyon"
"12558","CL2","LL","UCSC",2003,"1",49,"EAG",140,0.35,"pt_intercept","Brachypodium distachyon"
"12559","CL2","LL","UCSC",2003,"2",45,"EAG",160,0.28125,"pt_intercept","Brachypodium distachyon"
"12560","CL2","LL","UCSC",2003,"3",39,"EAG",112,0.348214285714286,"pt_intercept","Brachypodium distachyon"
"12561","CL2","RE","UCSC",2003,"1",42,"EAG",124,0.338709677419355,"pt_intercept","Brachypodium distachyon"
"12562","CL2","RE","UCSC",2003,"2",46,"EAG",147,0.312925170068027,"pt_intercept","Brachypodium distachyon"
"12563","CL2","RE","UCSC",2003,"3",43,"EAG",112,0.383928571428571,"pt_intercept","Brachypodium distachyon"
"12564","CL2","SD","UCSC",2003,"1",31,"EAG",181,0.171270718232044,"pt_intercept","Brachypodium distachyon"
"12565","CL2","SD","UCSC",2003,"2",23,"EAG",127,0.181102362204724,"pt_intercept","Brachypodium distachyon"
"12566","CL2","SD","UCSC",2003,"3",43,"EAG",110,0.390909090909091,"pt_intercept","Brachypodium distachyon"
"12567","CL3","LL","UCSC",2003,"1",32,"EAG",164,0.195121951219512,"pt_intercept","Brachypodium distachyon"
"12568","CL3","LL","UCSC",2003,"2",39,"EAG",122,0.319672131147541,"pt_intercept","Brachypodium distachyon"
"12569","CL3","LL","UCSC",2003,"3",17,"EAG",130,0.130769230769231,"pt_intercept","Brachypodium distachyon"
"12570","CL3","RE","UCSC",2003,"1",18,"EAG",144,0.125,"pt_intercept","Brachypodium distachyon"
"12571","CL3","RE","UCSC",2003,"2",17,"EAG",135,0.125925925925926,"pt_intercept","Brachypodium distachyon"
"12572","CL3","RE","UCSC",2003,"3",30,"EAG",135,0.222222222222222,"pt_intercept","Brachypodium distachyon"
"12573","CL3","SD","UCSC",2003,"1",30,"EAG",131,0.229007633587786,"pt_intercept","Brachypodium distachyon"
"12574","CL3","SD","UCSC",2003,"2",22,"EAG",108,0.203703703703704,"pt_intercept","Brachypodium distachyon"
"12575","CL3","SD","UCSC",2003,"3",33,"EAG",107,0.308411214953271,"pt_intercept","Brachypodium distachyon"
"12576","Control","none","UCSC",2003,"1",50,"EAG",118,0.423728813559322,"pt_intercept","Brachypodium distachyon"
"12577","Control","none","UCSC",2003,"2",45,"EAG",156,0.288461538461538,"pt_intercept","Brachypodium distachyon"
"12578","Control","none","UCSC",2003,"3",41,"EAG",135,0.303703703703704,"pt_intercept","Brachypodium distachyon"
"12579","Grazed","none","UCSC",2003,"1",30,"EAG",150,0.2,"pt_intercept","Brachypodium distachyon"
"12580","Grazed","none","UCSC",2003,"2",11,"EAG",129,0.0852713178294574,"pt_intercept","Brachypodium distachyon"
"12581","Grazed","none","UCSC",2003,"3",61,"EAG",163,0.374233128834356,"pt_intercept","Brachypodium distachyon"
"12582","CL1","SD","UCSC",2003,"2",2,"EAF",112,0.0178571428571429,"pt_intercept","Brassica species"
"12583","CL3","RE","UCSC",2003,"1",2,"EAF",144,0.0138888888888889,"pt_intercept","Brassica species"
"12584","Grazed","none","UCSC",2003,"1",6,"EAF",150,0.04,"pt_intercept","Brassica species"
"12585","Grazed","none","UCSC",2003,"2",6,"EAF",129,0.0465116279069767,"pt_intercept","Brassica species"
"12586","Grazed","none","UCSC",2003,"3",5,"EAF",163,0.0306748466257669,"pt_intercept","Brassica species"
"12587","CL1","LL","UCSC",2003,"2",1,"EAG",140,0.00714285714285714,"pt_intercept","Bromus diandrus"
"12588","CL1","LL","UCSC",2003,"3",4,"EAG",160,0.025,"pt_intercept","Bromus diandrus"
"12589","CL1","RE","UCSC",2003,"3",1,"EAG",146,0.00684931506849315,"pt_intercept","Bromus diandrus"
"12590","CL2","LL","UCSC",2003,"1",6,"EAG",140,0.0428571428571429,"pt_intercept","Bromus diandrus"
"12591","CL2","SD","UCSC",2003,"2",1,"EAG",127,0.0078740157480315,"pt_intercept","Bromus diandrus"
"12592","Control","none","UCSC",2003,"1",1,"EAG",118,0.00847457627118644,"pt_intercept","Bromus diandrus"
"12593","Control","none","UCSC",2003,"3",1,"EAG",135,0.00740740740740741,"pt_intercept","Bromus diandrus"
"12594","Grazed","none","UCSC",2003,"1",15,"EAG",150,0.1,"pt_intercept","Bromus diandrus"
"12595","Grazed","none","UCSC",2003,"2",11,"EAG",129,0.0852713178294574,"pt_intercept","Bromus diandrus"
"12596","Grazed","none","UCSC",2003,"3",4,"EAG",163,0.0245398773006135,"pt_intercept","Bromus diandrus"
"12597","Grazed","none","UCSC",2003,"3",1,"EPF",163,0.00613496932515337,"pt_intercept","Cirsium vulgare"
"12598","CL3","SD","UCSC",2003,"2",4,"NPG",108,0.037037037037037,"pt_intercept","Danthonia californica"
"12599","CL1","LL","UCSC",2003,"1",27,"EAF",118,0.228813559322034,"pt_intercept","Erodium botrys"
"12600","CL1","LL","UCSC",2003,"2",39,"EAF",140,0.278571428571429,"pt_intercept","Erodium botrys"
"12601","CL1","LL","UCSC",2003,"3",51,"EAF",160,0.31875,"pt_intercept","Erodium botrys"
"12602","CL1","RE","UCSC",2003,"1",28,"EAF",140,0.2,"pt_intercept","Erodium botrys"
"12603","CL1","RE","UCSC",2003,"2",57,"EAF",121,0.471074380165289,"pt_intercept","Erodium botrys"
"12604","CL1","RE","UCSC",2003,"3",20,"EAF",146,0.136986301369863,"pt_intercept","Erodium botrys"
"12605","CL1","SD","UCSC",2003,"1",34,"EAF",108,0.314814814814815,"pt_intercept","Erodium botrys"
"12606","CL1","SD","UCSC",2003,"2",52,"EAF",112,0.464285714285714,"pt_intercept","Erodium botrys"
"12607","CL1","SD","UCSC",2003,"3",29,"EAF",177,0.163841807909605,"pt_intercept","Erodium botrys"
"12608","CL2","LL","UCSC",2003,"1",64,"EAF",140,0.457142857142857,"pt_intercept","Erodium botrys"
"12609","CL2","LL","UCSC",2003,"2",29,"EAF",160,0.18125,"pt_intercept","Erodium botrys"
"12610","CL2","LL","UCSC",2003,"3",45,"EAF",112,0.401785714285714,"pt_intercept","Erodium botrys"
"12611","CL2","RE","UCSC",2003,"1",44,"EAF",124,0.354838709677419,"pt_intercept","Erodium botrys"
"12612","CL2","RE","UCSC",2003,"2",26,"EAF",147,0.17687074829932,"pt_intercept","Erodium botrys"
"12613","CL2","RE","UCSC",2003,"3",41,"EAF",112,0.366071428571429,"pt_intercept","Erodium botrys"
"12614","CL2","SD","UCSC",2003,"1",40,"EAF",181,0.220994475138122,"pt_intercept","Erodium botrys"
"12615","CL2","SD","UCSC",2003,"2",45,"EAF",127,0.354330708661417,"pt_intercept","Erodium botrys"
"12616","CL2","SD","UCSC",2003,"3",32,"EAF",110,0.290909090909091,"pt_intercept","Erodium botrys"
"12617","CL3","LL","UCSC",2003,"1",15,"EAF",164,0.0914634146341463,"pt_intercept","Erodium botrys"
"12618","CL3","LL","UCSC",2003,"2",34,"EAF",122,0.278688524590164,"pt_intercept","Erodium botrys"
"12619","CL3","LL","UCSC",2003,"3",57,"EAF",130,0.438461538461538,"pt_intercept","Erodium botrys"
"12620","CL3","RE","UCSC",2003,"1",49,"EAF",144,0.340277777777778,"pt_intercept","Erodium botrys"
"12621","CL3","RE","UCSC",2003,"2",15,"EAF",135,0.111111111111111,"pt_intercept","Erodium botrys"
"12622","CL3","RE","UCSC",2003,"3",38,"EAF",135,0.281481481481481,"pt_intercept","Erodium botrys"
"12623","CL3","SD","UCSC",2003,"1",48,"EAF",131,0.366412213740458,"pt_intercept","Erodium botrys"
"12624","CL3","SD","UCSC",2003,"2",50,"EAF",108,0.462962962962963,"pt_intercept","Erodium botrys"
"12625","CL3","SD","UCSC",2003,"3",16,"EAF",107,0.149532710280374,"pt_intercept","Erodium botrys"
"12626","Control","none","UCSC",2003,"1",32,"EAF",118,0.271186440677966,"pt_intercept","Erodium botrys"
"12627","Control","none","UCSC",2003,"2",16,"EAF",156,0.102564102564103,"pt_intercept","Erodium botrys"
"12628","Control","none","UCSC",2003,"3",46,"EAF",135,0.340740740740741,"pt_intercept","Erodium botrys"
"12629","Grazed","none","UCSC",2003,"1",19,"EAF",150,0.126666666666667,"pt_intercept","Erodium botrys"
"12630","Grazed","none","UCSC",2003,"2",10,"EAF",129,0.0775193798449612,"pt_intercept","Erodium botrys"
"12631","Grazed","none","UCSC",2003,"3",17,"EAF",163,0.104294478527607,"pt_intercept","Erodium botrys"
"12632","CL1","LL","UCSC",2003,"1",5,"EAF",118,0.0423728813559322,"pt_intercept","Erodium cicutarium"
"12633","CL1","LL","UCSC",2003,"2",20,"EAF",140,0.142857142857143,"pt_intercept","Erodium cicutarium"
"12634","CL1","LL","UCSC",2003,"3",9,"EAF",160,0.05625,"pt_intercept","Erodium cicutarium"
"12635","CL1","RE","UCSC",2003,"1",12,"EAF",140,0.0857142857142857,"pt_intercept","Erodium cicutarium"
"12636","CL1","RE","UCSC",2003,"2",7,"EAF",121,0.0578512396694215,"pt_intercept","Erodium cicutarium"
"12637","CL1","RE","UCSC",2003,"3",13,"EAF",146,0.089041095890411,"pt_intercept","Erodium cicutarium"
"12638","CL1","SD","UCSC",2003,"1",17,"EAF",108,0.157407407407407,"pt_intercept","Erodium cicutarium"
"12639","CL1","SD","UCSC",2003,"2",8,"EAF",112,0.0714285714285714,"pt_intercept","Erodium cicutarium"
"12640","CL1","SD","UCSC",2003,"3",32,"EAF",177,0.180790960451977,"pt_intercept","Erodium cicutarium"
"12641","CL2","LL","UCSC",2003,"1",1,"EAF",140,0.00714285714285714,"pt_intercept","Erodium cicutarium"
"12642","CL2","LL","UCSC",2003,"2",32,"EAF",160,0.2,"pt_intercept","Erodium cicutarium"
"12643","CL2","LL","UCSC",2003,"3",8,"EAF",112,0.0714285714285714,"pt_intercept","Erodium cicutarium"
"12644","CL2","RE","UCSC",2003,"1",12,"EAF",124,0.0967741935483871,"pt_intercept","Erodium cicutarium"
"12645","CL2","RE","UCSC",2003,"2",29,"EAF",147,0.197278911564626,"pt_intercept","Erodium cicutarium"
"12646","CL2","RE","UCSC",2003,"3",15,"EAF",112,0.133928571428571,"pt_intercept","Erodium cicutarium"
"12647","CL2","SD","UCSC",2003,"1",11,"EAF",181,0.0607734806629834,"pt_intercept","Erodium cicutarium"
"12648","CL2","SD","UCSC",2003,"2",6,"EAF",127,0.047244094488189,"pt_intercept","Erodium cicutarium"
"12649","CL2","SD","UCSC",2003,"3",4,"EAF",110,0.0363636363636364,"pt_intercept","Erodium cicutarium"
"12650","CL3","LL","UCSC",2003,"1",43,"EAF",164,0.26219512195122,"pt_intercept","Erodium cicutarium"
"12651","CL3","LL","UCSC",2003,"2",1,"EAF",122,0.00819672131147541,"pt_intercept","Erodium cicutarium"
"12652","CL3","LL","UCSC",2003,"3",12,"EAF",130,0.0923076923076923,"pt_intercept","Erodium cicutarium"
"12653","CL3","RE","UCSC",2003,"1",27,"EAF",144,0.1875,"pt_intercept","Erodium cicutarium"
"12654","CL3","RE","UCSC",2003,"2",39,"EAF",135,0.288888888888889,"pt_intercept","Erodium cicutarium"
"12655","CL3","RE","UCSC",2003,"3",16,"EAF",135,0.118518518518519,"pt_intercept","Erodium cicutarium"
"12656","CL3","SD","UCSC",2003,"1",13,"EAF",131,0.099236641221374,"pt_intercept","Erodium cicutarium"
"12657","CL3","SD","UCSC",2003,"2",1,"EAF",108,0.00925925925925926,"pt_intercept","Erodium cicutarium"
"12658","CL3","SD","UCSC",2003,"3",4,"EAF",107,0.0373831775700935,"pt_intercept","Erodium cicutarium"
"12659","Control","none","UCSC",2003,"2",14,"EAF",156,0.0897435897435897,"pt_intercept","Erodium cicutarium"
"12660","Grazed","none","UCSC",2003,"1",10,"EAF",150,0.0666666666666667,"pt_intercept","Erodium cicutarium"
"12661","Grazed","none","UCSC",2003,"2",4,"EAF",129,0.0310077519379845,"pt_intercept","Erodium cicutarium"
"12662","Grazed","none","UCSC",2003,"3",9,"EAF",163,0.0552147239263804,"pt_intercept","Erodium cicutarium"
"12663","Control","none","UCSC",2003,"3",1,"EAF",135,0.00740740740740741,"pt_intercept","Erodium moschatum"
"12664","Grazed","none","UCSC",2003,"2",1,"EAF",129,0.00775193798449612,"pt_intercept","Erodium moschatum"
"12665","CL1","LL","UCSC",2003,"3",1,"NPF",160,0.00625,"pt_intercept","Eschscholzia californica"
"12666","CL1","SD","UCSC",2003,"2",2,"NPF",112,0.0178571428571429,"pt_intercept","Eschscholzia californica"
"12667","CL2","LL","UCSC",2003,"3",2,"NPF",112,0.0178571428571429,"pt_intercept","Eschscholzia californica"
"12668","CL2","SD","UCSC",2003,"3",4,"NPF",110,0.0363636363636364,"pt_intercept","Eschscholzia californica"
"12669","CL3","LL","UCSC",2003,"3",1,"NPF",130,0.00769230769230769,"pt_intercept","Eschscholzia californica"
"12670","CL3","RE","UCSC",2003,"3",1,"NPF",135,0.00740740740740741,"pt_intercept","Eschscholzia californica"
"12671","CL3","SD","UCSC",2003,"2",1,"NPF",108,0.00925925925925926,"pt_intercept","Eschscholzia californica"
"12672","Control","none","UCSC",2003,"1",1,"NPF",118,0.00847457627118644,"pt_intercept","Eschscholzia californica"
"12673","Control","none","UCSC",2003,"2",12,"NPF",156,0.0769230769230769,"pt_intercept","Eschscholzia californica"
"12674","Grazed","none","UCSC",2003,"3",8,"NPF",163,0.049079754601227,"pt_intercept","Eschscholzia californica"
"12675","CL1","LL","UCSC",2003,"2",13,"EAF",140,0.0928571428571429,"pt_intercept","Geranium dissectum"
"12676","CL1","LL","UCSC",2003,"3",10,"EAF",160,0.0625,"pt_intercept","Geranium dissectum"
"12677","CL1","RE","UCSC",2003,"2",1,"EAF",121,0.00826446280991736,"pt_intercept","Geranium dissectum"
"12678","CL2","LL","UCSC",2003,"1",2,"EAF",140,0.0142857142857143,"pt_intercept","Geranium dissectum"
"12679","CL2","LL","UCSC",2003,"2",10,"EAF",160,0.0625,"pt_intercept","Geranium dissectum"
"12680","CL2","LL","UCSC",2003,"3",2,"EAF",112,0.0178571428571429,"pt_intercept","Geranium dissectum"
"12681","CL2","RE","UCSC",2003,"2",2,"EAF",147,0.0136054421768707,"pt_intercept","Geranium dissectum"
"12682","CL2","RE","UCSC",2003,"3",2,"EAF",112,0.0178571428571429,"pt_intercept","Geranium dissectum"
"12683","CL2","SD","UCSC",2003,"2",3,"EAF",127,0.0236220472440945,"pt_intercept","Geranium dissectum"
"12684","CL3","LL","UCSC",2003,"1",7,"EAF",164,0.0426829268292683,"pt_intercept","Geranium dissectum"
"12685","CL3","LL","UCSC",2003,"3",13,"EAF",130,0.1,"pt_intercept","Geranium dissectum"
"12686","CL3","RE","UCSC",2003,"2",1,"EAF",135,0.00740740740740741,"pt_intercept","Geranium dissectum"
"12687","CL3","RE","UCSC",2003,"3",12,"EAF",135,0.0888888888888889,"pt_intercept","Geranium dissectum"
"12688","CL3","SD","UCSC",2003,"1",12,"EAF",131,0.0916030534351145,"pt_intercept","Geranium dissectum"
"12689","CL3","SD","UCSC",2003,"2",8,"EAF",108,0.0740740740740741,"pt_intercept","Geranium dissectum"
"12690","CL3","SD","UCSC",2003,"3",6,"EAF",107,0.0560747663551402,"pt_intercept","Geranium dissectum"
"12691","Control","none","UCSC",2003,"1",10,"EAF",118,0.0847457627118644,"pt_intercept","Geranium dissectum"
"12692","Control","none","UCSC",2003,"2",19,"EAF",156,0.121794871794872,"pt_intercept","Geranium dissectum"
"12693","Control","none","UCSC",2003,"3",17,"EAF",135,0.125925925925926,"pt_intercept","Geranium dissectum"
"12694","Grazed","none","UCSC",2003,"1",3,"EAF",150,0.02,"pt_intercept","Geranium dissectum"
"12695","Grazed","none","UCSC",2003,"2",30,"EAF",129,0.232558139534884,"pt_intercept","Geranium dissectum"
"12696","Grazed","none","UCSC",2003,"3",3,"EAF",163,0.0184049079754601,"pt_intercept","Geranium dissectum"
"12697","CL1","LL","UCSC",2003,"2",4,"EAG",140,0.0285714285714286,"pt_intercept","Festuca perennis"
"12698","CL1","SD","UCSC",2003,"2",1,"EAG",112,0.00892857142857143,"pt_intercept","Festuca perennis"
"12699","CL2","SD","UCSC",2003,"2",2,"EAG",127,0.015748031496063,"pt_intercept","Festuca perennis"
"12700","Control","none","UCSC",2003,"1",1,"EAG",118,0.00847457627118644,"pt_intercept","Festuca perennis"
"12701","Control","none","UCSC",2003,"2",5,"EAG",156,0.032051282051282,"pt_intercept","Festuca perennis"
"12702","Control","none","UCSC",2003,"3",1,"EAG",135,0.00740740740740741,"pt_intercept","Festuca perennis"
"12703","Grazed","none","UCSC",2003,"1",4,"EAG",150,0.0266666666666667,"pt_intercept","Festuca perennis"
"12704","Grazed","none","UCSC",2003,"2",18,"EAG",129,0.13953488372093,"pt_intercept","Festuca perennis"
"12705","Grazed","none","UCSC",2003,"3",4,"EAG",163,0.0245398773006135,"pt_intercept","Festuca perennis"
"12706","CL1","RE","UCSC",2003,"1",10,"NPG",140,0.0714285714285714,"pt_intercept","Stipa pulchra"
"12707","CL1","LL","UCSC",2003,"1",43,"EPF",118,0.364406779661017,"pt_intercept","Plantago lanceolata"
"12708","CL1","LL","UCSC",2003,"2",3,"EPF",140,0.0214285714285714,"pt_intercept","Plantago lanceolata"
"12709","CL1","RE","UCSC",2003,"1",41,"EPF",140,0.292857142857143,"pt_intercept","Plantago lanceolata"
"12710","CL1","RE","UCSC",2003,"2",5,"EPF",121,0.0413223140495868,"pt_intercept","Plantago lanceolata"
"12711","CL1","RE","UCSC",2003,"3",26,"EPF",146,0.178082191780822,"pt_intercept","Plantago lanceolata"
"12712","CL1","SD","UCSC",2003,"1",28,"EPF",108,0.259259259259259,"pt_intercept","Plantago lanceolata"
"12713","CL1","SD","UCSC",2003,"2",7,"EPF",112,0.0625,"pt_intercept","Plantago lanceolata"
"12714","CL1","SD","UCSC",2003,"3",27,"EPF",177,0.152542372881356,"pt_intercept","Plantago lanceolata"
"12715","CL2","LL","UCSC",2003,"1",1,"EPF",140,0.00714285714285714,"pt_intercept","Plantago lanceolata"
"12716","CL2","LL","UCSC",2003,"2",7,"EPF",160,0.04375,"pt_intercept","Plantago lanceolata"
"12717","CL2","LL","UCSC",2003,"3",6,"EPF",112,0.0535714285714286,"pt_intercept","Plantago lanceolata"
"12718","CL2","RE","UCSC",2003,"1",14,"EPF",124,0.112903225806452,"pt_intercept","Plantago lanceolata"
"12719","CL2","RE","UCSC",2003,"2",16,"EPF",147,0.108843537414966,"pt_intercept","Plantago lanceolata"
"12720","CL2","RE","UCSC",2003,"3",1,"EPF",112,0.00892857142857143,"pt_intercept","Plantago lanceolata"
"12721","CL2","SD","UCSC",2003,"1",23,"EPF",181,0.12707182320442,"pt_intercept","Plantago lanceolata"
"12722","CL2","SD","UCSC",2003,"2",7,"EPF",127,0.0551181102362205,"pt_intercept","Plantago lanceolata"
"12723","CL2","SD","UCSC",2003,"3",21,"EPF",110,0.190909090909091,"pt_intercept","Plantago lanceolata"
"12724","CL3","LL","UCSC",2003,"1",19,"EPF",164,0.115853658536585,"pt_intercept","Plantago lanceolata"
"12725","CL3","LL","UCSC",2003,"2",33,"EPF",122,0.270491803278689,"pt_intercept","Plantago lanceolata"
"12726","CL3","LL","UCSC",2003,"3",7,"EPF",130,0.0538461538461538,"pt_intercept","Plantago lanceolata"
"12727","CL3","RE","UCSC",2003,"1",1,"EPF",144,0.00694444444444444,"pt_intercept","Plantago lanceolata"
"12728","CL3","RE","UCSC",2003,"2",22,"EPF",135,0.162962962962963,"pt_intercept","Plantago lanceolata"
"12729","CL3","RE","UCSC",2003,"3",5,"EPF",135,0.037037037037037,"pt_intercept","Plantago lanceolata"
"12730","CL3","SD","UCSC",2003,"1",3,"EPF",131,0.0229007633587786,"pt_intercept","Plantago lanceolata"
"12731","CL3","SD","UCSC",2003,"2",2,"EPF",108,0.0185185185185185,"pt_intercept","Plantago lanceolata"
"12732","CL3","SD","UCSC",2003,"3",37,"EPF",107,0.345794392523364,"pt_intercept","Plantago lanceolata"
"12733","Control","none","UCSC",2003,"1",22,"EPF",118,0.186440677966102,"pt_intercept","Plantago lanceolata"
"12734","Control","none","UCSC",2003,"2",32,"EPF",156,0.205128205128205,"pt_intercept","Plantago lanceolata"
"12735","Control","none","UCSC",2003,"3",2,"EPF",135,0.0148148148148148,"pt_intercept","Plantago lanceolata"
"12736","Grazed","none","UCSC",2003,"1",14,"EPF",150,0.0933333333333333,"pt_intercept","Plantago lanceolata"
"12737","Grazed","none","UCSC",2003,"2",2,"EPF",129,0.0155038759689922,"pt_intercept","Plantago lanceolata"
"12738","Grazed","none","UCSC",2003,"3",19,"EPF",163,0.116564417177914,"pt_intercept","Plantago lanceolata"
"12739","CL1","LL","UCSC",2003,"2",4,"EPF",140,0.0285714285714286,"pt_intercept","Rumex acetosella"
"12740","CL1","RE","UCSC",2003,"1",6,"EPF",140,0.0428571428571429,"pt_intercept","Rumex acetosella"
